Country/Region,date_sec,log_Confirmed
Maldives,1585180800,1.1139433523068367
Maldives,1585267200,1.2041199826559248
Maldives,1585353600,1.2041199826559248
Maldives,1585440000,1.2304489213782739
Maldives,1585526400,1.2304489213782739
Maldives,1585612800,1.255272505103306
Maldives,1585699200,1.2787536009528289
Maldives,1585785600,1.2787536009528289
Maldives,1585872000,1.2787536009528289
Maldives,1585958400,1.2787536009528289
Maldives,1586044800,1.2787536009528289
Maldives,1586131200,1.2787536009528289
Maldives,1586217600,1.2787536009528289
Maldives,1586304000,1.2787536009528289
Maldives,1586390400,1.2787536009528289
Maldives,1586476800,1.2787536009528289
Maldives,1586563200,1.2787536009528289
Maldives,1586649600,1.3010299956639813
Maldives,1586736000,1.3010299956639813
Maldives,1586822400,1.3010299956639813
Maldives,1586908800,1.3424226808222062
Maldives,1586995200,1.3979400086720377
Maldives,1587081600,1.4471580313422192
Maldives,1587168000,1.5440680443502757
Maldives,1587254400,1.7160033436347992
Maldives,1587340800,1.8388490907372552
Maldives,1587427200,1.919078092376074
Maldives,1587513600,1.9344984512435677
Maldives,1587600000,2.03342375548695
Mali,1585094400,0.3010299956639812
Mali,1585180800,0.6020599913279624
Mali,1585267200,1.0413926851582251
Mali,1585353600,1.255272505103306
Mali,1585440000,1.255272505103306
Mali,1585526400,1.3979400086720377
Mali,1585612800,1.4471580313422192
Mali,1585699200,1.4913616938342726
Mali,1585785600,1.5563025007672873
Mali,1585872000,1.591064607026499
Mali,1585958400,1.6127838567197355
Mali,1586044800,1.6532125137753437
Mali,1586131200,1.6720978579357175
Mali,1586217600,1.7481880270062005
Mali,1586304000,1.7708520116421442
Mali,1586390400,1.8692317197309762
Mali,1586476800,1.9395192526186185
Mali,1586563200,1.9395192526186185
Mali,1586649600,2.0211892990699383
Mali,1586736000,2.089905111439398
Mali,1586822400,2.1583624920952498
Mali,1586908800,2.1702617153949575
Mali,1586995200,2.2329961103921536
Mali,1587081600,2.2329961103921536
Mali,1587168000,2.3344537511509307
Mali,1587254400,2.3502480183341627
Mali,1587340800,2.3909351071033793
Mali,1587427200,2.41161970596323
Mali,1587513600,2.4668676203541096
Mali,1587600000,2.4899584794248346
