ObservationDate,SNo,Confirmed,Deaths,Recovered,log_Confirmed,log_Deaths,log_Recovered,date_sec
03/21/2020,29569,1177.0,19.0,10.0,3.0707764628434346,1.2787536009528289,1.0,1584748800
03/22/2020,31329,1327.0,20.0,0.0,3.1228709228644354,1.3010299956639813,-inf,1584835200
03/23/2020,32515,1904.0,24.0,0.0,3.2796669440484556,1.380211241711606,-inf,1584921600
03/24/2020,33701,2577.0,25.0,0.0,3.4111144185509046,1.3979400086720377,-inf,1585008000
03/25/2020,34909,3005.0,29.0,0.0,3.4778444763387584,1.462397997898956,-inf,1585094400
03/26/2020,36127,3701.0,37.0,0.0,3.5683190850951116,1.568201724066995,-inf,1585180800
03/27/2020,46705,4324.0,53.0,0.0,3.6358856852812727,1.724275869600789,-inf,1585267200
03/28/2020,48252,5132.0,60.0,0.0,3.710286647702891,1.7781512503836436,-inf,1585353600
03/29/2020,49807,5772.0,63.0,0.0,3.7613263224214566,1.7993405494535817,-inf,1585440000
03/30/2020,71996,7167.0,79.0,0.0,3.8553374044695405,1.8976270912904414,-inf,1585526400
03/31/2020,74188,8270.0,100.0,0.0,3.9175055095525466,2.0,-inf,1585612800
04/01/2020,76379,9265.0,108.0,0.0,3.966845423654916,2.03342375548695,-inf,1585699200
04/02/2020,78583,10957.0,138.0,0.0,4.039691661649026,2.1398790864012365,-inf,1585785600
04/03/2020,80788,12096.0,178.0,0.0,4.082641778157131,2.250420002308894,-inf,1585872000
04/04/2020,82998,12606.0,217.0,0.0,4.100577302789596,2.3364597338485296,-inf,1585958400
04/05/2020,85225,15351.0,258.0,0.0,4.18613667169178,2.41161970596323,-inf,1586044800
04/06/2020,87465,16121.0,338.0,0.0,4.207391977978488,2.5289167002776547,-inf,1586131200
04/07/2020,102545,17720.0,374.0,0.0,4.248463717551032,2.5728716022004803,-inf,1586217600
04/08/2020,118271,19011.0,406.0,0.0,4.279004961844902,2.6085260335771943,-inf,1586304000
04/09/2020,107665,20496.0,502.0,0.0,4.311669112400611,2.7007037171450192,-inf,1586390400
04/10/2020,110233,21896.0,556.0,0.0,4.340364784402067,2.7450747915820575,-inf,1586476800
04/11/2020,112801,23153.0,653.0,0.0,4.364607271770081,2.814913181275074,-inf,1586563200
04/12/2020,115363,24134.0,713.0,0.0,4.3826293083969174,2.8530895298518657,-inf,1586649600
04/13/2020,117923,25513.0,780.0,0.0,4.406761529046543,2.8920946026904804,-inf,1586736000
04/14/2020,120483,26868.0,900.0,0.0,4.429235339626655,2.9542425094393248,-inf,1586822400
04/15/2020,123043,28040.0,1007.0,0.0,4.447778009294621,3.003029470553618,-inf,1586908800
04/16/2020,125603,30640.0,1258.0,0.0,4.486288760960567,3.09968064110925,-inf,1586995200
04/17/2020,128163,32645.0,1355.0,0.0,4.513816672940482,3.1319392952104246,-inf,1587081600
04/18/2020,130723,34186.0,1400.0,0.0,4.533848288291342,3.146128035678238,-inf,1587168000
04/19/2020,133283,35462.0,1564.0,0.0,4.549763225468786,3.1942367487238292,-inf,1587254400
04/20/2020,135843,37485.0,1726.0,0.0,4.573857515182131,3.237040791379191,-inf,1587340800
04/21/2020,138403,39229.0,1909.0,0.0,4.593607237519869,3.280805928393667,-inf,1587427200
04/22/2020,140957,41490.0,2077.0,0.0,4.617943434828973,3.317436496535099,-inf,1587513600
04/23/2020,143515,43126.0,2240.0,0.0,4.6347391785612535,3.3502480183341627,-inf,1587600000
04/24/2020,127791,43896.0,2385.0,0.0,4.642424947188023,3.3774883833761327,-inf,1587686400
04/25/2020,130024,45333.0,2548.0,0.0,4.656414460297036,3.406199423663313,-inf,1587772800
04/26/2020,132257,46987.0,2662.0,0.0,4.671977717314126,3.4252080511386565,-inf,1587859200
04/27/2020,153737,49443.0,2840.0,0.0,4.694104814101756,3.4533183400470375,-inf,1587945600
04/28/2020,156305,50976.0,2982.0,0.0,4.707365754121038,3.474507639116976,-inf,1588032000
04/29/2020,158873,52691.0,3154.0,0.0,4.721736440940614,3.498861688992884,-inf,1588118400
04/30/2020,161457,54283.0,3309.0,0.0,4.734663841335572,3.519696767159853,-inf,1588204800
05/01/2020,184498,56169.0,3537.0,0.0,4.749496692020208,3.5486350598147514,-inf,1588291200
05/02/2020,187405,57752.0,3684.0,0.0,4.761567028805284,3.566319621524811,-inf,1588377600
05/03/2020,190312,60330.0,3795.0,0.0,4.780533325316404,3.5792117802314993,-inf,1588464000
05/04/2020,193219,61783.0,4003.0,0.0,4.79086899253476,3.602385590105105,-inf,1588550400
05/05/2020,196126,63040.0,4190.0,0.0,4.799616204481499,3.622214022966295,-inf,1588636800
05/06/2020,199033,64518.0,4366.0,0.0,4.809680896187066,3.6400837313731205,-inf,1588723200
05/07/2020,201940,66025.0,4541.0,0.0,4.819708409878961,3.657151501900967,-inf,1588809600
05/08/2020,204847,67498.0,4697.0,0.0,4.8292909046557355,3.671820560183249,-inf,1588896000
05/09/2020,207754,68742.0,4823.0,0.0,4.837222163476624,3.6833172619218826,-inf,1588982400
05/10/2020,210661,69915.0,4991.0,0.0,4.844570361988267,3.698187569866122,-inf,1589068800
05/11/2020,213568,71088.0,5115.0,0.0,4.851796295896795,3.708845638048179,-inf,1589155200
05/12/2020,216475,72243.0,5300.0,0.0,4.858795772416098,3.724275869600789,-inf,1589241600
05/13/2020,219391,73392.0,5425.0,0.0,4.865648722787907,3.734399742520567,-inf,1589328000
05/14/2020,222550,74605.0,5592.0,35930.0,4.872767934706479,3.747567162737625,4.5554572172046495,1589414400
05/15/2020,225943,75783.0,5679.0,36733.0,4.879571793571027,3.754271868683459,4.565056398811962,1589500800
05/16/2020,229336,77030.0,5800.0,37656.0,4.886659897861203,3.7634279935629373,4.575834185298543,1589587200
05/17/2020,232729,78156.0,5903.0,38387.0,4.892962324221707,3.7710727832211948,4.5841841726968395,1589673600
05/18/2020,236122,79235.0,5960.0,39075.0,4.898917062261238,3.7752462597402365,4.591898986691224,1589760000
04/28/2020,19319,52.0,2.0,19.0,1.7160033436347992,0.3010299956639812,1.2787536009528289,1588032000
04/29/2020,19640,52.0,2.0,19.0,1.7160033436347992,0.3010299956639812,1.2787536009528289,1588118400
04/30/2020,19961,73.0,5.0,33.0,1.863322860120456,0.6989700043360189,1.5185139398778875,1588204800
05/01/2020,20284,73.0,5.0,33.0,1.863322860120456,0.6989700043360189,1.5185139398778875,1588291200
05/02/2020,20607,117.0,10.0,39.0,2.0681858617461617,1.0,1.591064607026499,1588377600
05/03/2020,20930,117.0,10.0,39.0,2.0681858617461617,1.0,1.591064607026499,1588464000
05/04/2020,21253,117.0,10.0,39.0,2.0681858617461617,1.0,1.591064607026499,1588550400
05/05/2020,21576,170.0,17.0,43.0,2.230448921378274,1.2304489213782739,1.6334684555795864,1588636800
05/06/2020,21899,170.0,17.0,43.0,2.230448921378274,1.2304489213782739,1.6334684555795864,1588723200
05/07/2020,22222,253.0,27.0,50.0,2.403120521175818,1.4313637641589874,1.6989700043360187,1588809600
05/08/2020,22545,260.0,28.0,50.0,2.4149733479708178,1.4471580313422192,1.6989700043360187,1588896000
05/09/2020,22868,322.0,31.0,53.0,2.507855871695831,1.4913616938342726,1.724275869600789,1588982400
05/10/2020,23191,322.0,31.0,53.0,2.507855871695831,1.4913616938342726,1.724275869600789,1589068800
05/11/2020,23514,322.0,31.0,53.0,2.507855871695831,1.4913616938342726,1.724275869600789,1589155200
05/12/2020,23837,357.0,40.0,76.0,2.552668216112193,1.6020599913279623,1.8808135922807914,1589241600
05/13/2020,24160,372.0,42.0,78.0,2.5705429398818973,1.6232492903979006,1.8920946026904804,1589328000
05/14/2020,24484,399.0,46.0,83.0,2.6009728956867484,1.662757831681574,1.919078092376074,1589414400
05/15/2020,24861,428.0,48.0,88.0,2.6314437690131722,1.6812412373755872,1.9444826721501687,1589500800
05/16/2020,25238,474.0,50.0,111.0,2.6757783416740852,1.6989700043360187,2.0453229787866576,1589587200
05/17/2020,25615,503.0,53.0,117.0,2.7015679850559273,1.724275869600789,2.0681858617461617,1589673600
05/18/2020,25992,519.0,53.0,117.0,2.7151673578484576,1.724275869600789,2.0681858617461617,1589760000
03/22/2020,7647,632.0,1.0,8.0,2.800717078282385,0.0,0.9030899869919435,1584835200
03/23/2020,7946,746.0,2.0,11.0,2.8727388274726686,0.3010299956639812,1.0413926851582251,1584921600
03/24/2020,8240,922.0,2.0,17.0,2.9647309210536292,0.3010299956639812,1.2304489213782739,1585008000
03/25/2020,8538,1142.0,3.0,22.0,3.0576661039098294,0.47712125471966244,1.3424226808222062,1585094400
03/26/2020,8840,1306.0,4.0,22.0,3.115943176939055,0.6020599913279624,1.3424226808222062,1585180800
03/27/2020,9147,1610.0,5.0,43.0,3.2068258760318495,0.6989700043360189,1.6334684555795864,1585267200
03/28/2020,9454,1909.0,6.0,61.0,3.280805928393667,0.7781512503836436,1.7853298350107671,1585353600
03/29/2020,9765,2139.0,7.0,75.0,3.330210784571528,0.8450980400142568,1.8750612633917,1585440000
03/30/2020,10077,2449.0,8.0,156.0,3.388988785124714,0.9030899869919435,2.1931245983544616,1585526400
03/31/2020,10390,2738.0,12.0,156.0,3.437433443797971,1.0791812460476249,2.1931245983544616,1585612800
04/01/2020,10703,3031.0,16.0,234.0,3.4815859363676225,1.2041199826559248,2.369215857410143,1585699200
04/02/2020,11016,3404.0,18.0,335.0,3.53198955141255,1.255272505103306,2.525044807036845,1585785600
04/03/2020,11331,3737.0,22.0,427.0,3.5725230978496376,1.3424226808222062,2.630427875025024,1585872000
04/04/2020,11646,4161.0,27.0,528.0,3.6191977157929474,1.4313637641589874,2.722633922533812,1585958400
04/05/2020,11962,4471.0,34.0,618.0,3.6504046698680317,1.5314789170422551,2.790988475088816,1586044800
04/06/2020,12281,4815.0,37.0,728.0,3.6825962914605532,1.568201724066995,2.862131379313037,1586131200
04/07/2020,12601,5116.0,43.0,898.0,3.7089305358066165,1.6334684555795864,2.9532763366673045,1586217600
04/08/2020,12921,5546.0,48.0,1115.0,3.743979865241843,1.6812412373755872,3.0472748673841794,1586304000
04/09/2020,13241,5972.0,57.0,1274.0,3.776119799052988,1.7558748556724915,3.1051694279993316,1586390400
04/10/2020,13561,6501.0,65.0,1571.0,3.8129801660394804,1.8129133566428555,3.1961761850399735,1586476800
04/11/2020,13882,6927.0,73.0,1864.0,3.8405451876368386,1.863322860120456,3.2704459080179626,1586563200
04/12/2020,14203,7213.0,80.0,2059.0,3.858115932190066,1.9030899869919435,3.3136563466180315,1586649600
04/13/2020,14523,7525.0,82.0,2367.0,3.876506504265881,1.9138138523837167,3.374198257929083,1586736000
04/14/2020,14843,7917.0,92.0,2646.0,3.898560644939712,1.9637878273455553,3.422589839851482,1586822400
04/15/2020,15163,8273.0,94.0,2937.0,3.917663024327375,1.9731278535996986,3.4679039465228003,1586908800
04/16/2020,15483,8807.0,105.0,3299.0,3.9448279963432165,2.0211892990699383,3.518382315545344,1586995200
04/17/2020,15803,9252.0,116.0,3621.0,3.966235624098582,2.0644579892269186,3.5588285248170117,1587081600
04/18/2020,16123,9730.0,126.0,4035.0,3.988112840268352,2.100370545117563,3.6058435390580894,1587168000
04/19/2020,16443,10088.0,133.0,4338.0,4.003805073565025,2.123851640967086,3.6372895476781744,1587254400
04/20/2020,16763,10507.0,139.0,4676.0,4.021478732257528,2.143014800254095,3.6698745024898023,1587340800
04/21/2020,17083,10832.0,147.0,4969.0,4.034708651341069,2.167317334748176,3.6962689967455327,1587427200
04/22/2020,17403,11296.0,160.0,5386.0,4.052924683707729,2.2041199826559246,3.731266349075492,1587513600
04/23/2020,17722,11812.0,168.0,5804.0,4.072323438293041,2.225309281725863,3.7637274037656985,1587600000
04/24/2020,18042,12306.0,174.0,6327.0,4.09011691075201,2.2405492482826,3.801197834459149,1587686400
04/25/2020,18361,12858.0,181.0,6746.0,4.1091734214254725,2.2576785748691846,3.8290463368531826,1587772800
04/26/2020,18680,13331.0,189.0,7024.0,4.124862728423056,2.2764618041732443,3.8465845028980463,1587859200
04/27/2020,18999,13813.0,198.0,7327.0,4.140288011811867,2.296665190261531,3.8649261915390056,1587945600
04/28/2020,19320,14365.0,207.0,7710.0,4.157305630327966,2.315970345456918,3.8870543780509568,1588032000
04/29/2020,19641,14885.0,216.0,8057.0,4.172748838982743,2.3344537511509307,3.9061733636440485,1588118400
04/30/2020,19962,16023.0,227.0,8580.0,4.204743832688799,2.3560258571931225,3.9334872878487053,1588204800
05/01/2020,20285,17008.0,234.0,9018.0,4.230653247179221,2.369215857410143,3.955110230970552,1588291200
05/02/2020,20608,18435.0,247.0,9572.0,4.265643141942135,2.392696953259666,3.9810026899413997,1588377600
05/03/2020,20931,19663.0,260.0,10041.0,4.293649779215835,2.4149733479708178,4.00177696707744,1588464000
05/04/2020,21254,20643.0,270.0,10415.0,4.314772812566055,2.4313637641589874,4.017659274283765,1588550400
05/05/2020,21577,22016.0,275.0,10710.0,4.3427384165554175,2.439332693830263,4.029789470831855,1588636800
05/06/2020,21900,23048.0,281.0,11189.0,4.362633245272357,2.44870631990508,4.048791273848409,1588723200
05/07/2020,22223,24581.0,285.0,11664.0,4.390599546802992,2.45484486000851,4.0668475109739,1588809600
05/08/2020,22546,25972.0,294.0,12160.0,4.414505394200718,2.4683473304121573,4.084933574936716,1588896000
05/09/2020,22869,27219.0,304.0,12667.0,4.434872165596942,2.482873583608754,4.102673770548927,1588982400
05/10/2020,23192,28866.0,312.0,13112.0,4.460386607286208,2.494154594018443,4.117668940562442,1589068800
05/11/2020,23515,30063.0,323.0,13605.0,4.478032316850886,2.509202522331103,4.1336985461157765,1589155200
05/12/2020,23838,31721.0,335.0,14125.0,4.5013468699329655,2.525044807036845,4.149988456491476,1589241600
05/13/2020,24161,34381.0,346.0,14865.0,4.536318504351206,2.5390760987927767,4.172164913540956,1589328000
05/14/2020,24485,37040.0,368.0,15655.0,4.568670978009897,2.5658478186735176,4.194653071952934,1589414400
05/15/2020,24862,39542.0,394.0,16614.0,4.597058631770704,2.595496221825574,4.220474206129218,1589500800
05/16/2020,25239,41428.0,421.0,18014.0,4.617293967574671,2.6242820958356683,4.255610158407738,1589587200
05/17/2020,25616,43781.0,450.0,19213.0,4.641285677047399,2.6532125137753435,4.283595182754537,1589673600
05/18/2020,25993,46059.0,478.0,20165.0,4.663314504640014,2.6794278966121188,4.3045982263436375,1589760000
03/22/2020,7648,231.0,2.0,3.0,2.3636119798921444,0.3010299956639812,0.47712125471966244,1584835200
03/23/2020,7947,277.0,3.0,3.0,2.4424797690644486,0.47712125471966244,0.47712125471966244,1584921600
03/24/2020,8241,378.0,3.0,6.0,2.5774917998372255,0.47712125471966244,0.7781512503836436,1585008000
03/25/2020,8539,470.0,4.0,8.0,2.6720978579357175,0.6020599913279624,0.9030899869919435,1585094400
03/26/2020,8841,491.0,6.0,8.0,2.6910814921229687,0.7781512503836436,0.9030899869919435,1585180800
03/27/2020,9148,539.0,6.0,10.0,2.7315887651867388,0.7781512503836436,1.0,1585267200
03/28/2020,9455,608.0,6.0,10.0,2.783903579272735,0.7781512503836436,1.0,1585353600
03/29/2020,9766,702.0,10.0,10.0,2.846337112129805,1.0,1.0,1585440000
03/30/2020,10078,798.0,12.0,15.0,2.9020028913507296,1.0791812460476249,1.1760912590556813,1585526400
03/31/2020,10391,906.0,16.0,31.0,2.957128197676813,1.2041199826559248,1.4913616938342726,1585612800
04/01/2020,10704,1065.0,17.0,39.0,3.0273496077747564,1.2304489213782739,1.591064607026499,1585699200
04/02/2020,11017,1161.0,19.0,55.0,3.064832219738574,1.2787536009528289,1.7403626894942439,1585785600
04/03/2020,11332,1267.0,25.0,55.0,3.1027766148834415,1.3979400086720377,1.7403626894942439,1585872000
04/04/2020,11647,1406.0,32.0,85.0,3.147985320683805,1.505149978319906,1.9294189257142926,1585958400
04/05/2020,11963,1485.0,35.0,88.0,3.171726453653231,1.5440680443502757,1.9444826721501687,1586044800
04/06/2020,12282,1579.0,46.0,88.0,3.1983821300082944,1.662757831681574,1.9444826721501687,1586131200
04/07/2020,12602,1780.0,50.0,100.0,3.250420002308894,1.6989700043360187,2.0,1586217600
04/08/2020,12922,2054.0,54.0,123.0,3.3126004392612596,1.7323937598229686,2.089905111439398,1586304000
04/09/2020,13242,2223.0,69.0,174.0,3.3469394626989906,1.8388490907372552,2.2405492482826,1586390400
04/10/2020,13562,2473.0,80.0,197.0,3.3932241163612975,1.9030899869919435,2.294466226161593,1586476800
04/11/2020,13883,2709.0,100.0,214.0,3.4328090050331683,2.0,2.330413773349191,1586563200
04/12/2020,14204,2776.0,109.0,270.0,3.4434194617828173,2.037426497940624,2.4313637641589874,1586649600
04/13/2020,14524,2852.0,112.0,319.0,3.4551495211798278,2.0492180226701815,2.503790683057181,1586736000
04/14/2020,14844,2979.0,127.0,354.0,3.4740705032150436,2.103803720955957,2.5490032620257876,1586822400
04/15/2020,15164,3105.0,131.0,452.0,3.492061604512599,2.1172712956557644,2.655138434811382,1586908800
04/16/2020,15484,3233.0,144.0,550.0,3.5096057046115563,2.1583624920952498,2.7403626894942437,1586995200
04/17/2020,15804,3439.0,153.0,634.0,3.5364321758220134,2.184691430817599,2.802089257881733,1587081600
04/18/2020,16124,3439.0,153.0,634.0,3.5364321758220134,2.184691430817599,2.802089257881733,1587168000
04/19/2020,16444,3792.0,179.0,711.0,3.5788683286660286,2.2528530309798933,2.851869600729766,1587254400
04/20/2020,16764,3977.0,189.0,804.0,3.59955559098598,2.2764618041732443,2.905256048748451,1587340800
04/21/2020,17084,4149.0,196.0,804.0,3.617943434828973,2.292256071356476,2.905256048748451,1587427200
04/22/2020,17404,4356.0,206.0,870.0,3.6390878710837375,2.3138672203691533,2.9395192526186187,1587513600
04/23/2020,17723,4561.0,215.0,927.0,3.6590600722409383,2.3324384599156054,2.967079734144497,1587600000
04/24/2020,18043,4881.0,225.0,1003.0,3.6885088076565213,2.3521825181113627,3.0013009330204183,1587686400
04/25/2020,18362,5142.0,233.0,1067.0,3.711132072306842,2.367355921026019,3.0281644194244697,1587772800
04/26/2020,18681,5379.0,244.0,1133.0,3.730701544281845,2.387389826338729,3.0542299098633974,1587859200
04/27/2020,19000,5597.0,253.0,1210.0,3.74795530690673,2.403120521175818,3.0827853703164503,1587945600
04/28/2020,19321,5949.0,269.0,1268.0,3.774443968924965,2.429752280002408,3.1031192535457137,1588032000
04/29/2020,19642,6207.0,278.0,1411.0,3.792881745385397,2.444044795918076,3.149527013754348,1588118400
04/30/2020,19963,6507.0,293.0,1439.0,3.8133808067338557,2.4668676203541096,3.158060793936605,1588204800
05/01/2020,20286,7006.0,314.0,1551.0,3.8454701329816734,2.496929648073215,3.190611797813605,1588291200
05/02/2020,20609,7285.0,324.0,1666.0,3.862429556106009,2.510545010206612,3.2216749970707688,1588377600
05/03/2020,20932,7668.0,340.0,1722.0,3.884682104206025,2.531478917042255,3.236033147117636,1588464000
05/04/2020,21255,7973.0,358.0,1807.0,3.901621764093357,2.5538830266438746,3.256958152560932,1588550400
05/05/2020,21578,8613.0,378.0,2013.0,3.9351544472161684,2.5774917998372255,3.3038437748886547,1588636800
05/06/2020,21901,8959.0,397.0,2148.0,3.9522595365908204,2.598790506763115,3.332034277027518,1588723200
05/07/2020,22224,9456.0,407.0,2300.0,3.97570746353718,2.60959440922522,3.361727836017593,1588809600
05/08/2020,22547,10051.0,428.0,2424.0,4.002209272988015,2.6314437690131722,3.3845326154942486,1588896000
05/09/2020,22870,10495.0,445.0,2569.0,4.020982442918419,2.6483600109809315,3.4097641042663462,1588982400
05/10/2020,23193,11063.0,463.0,2705.0,4.043872912391425,2.6655809910179533,3.4321672694425884,1589068800
05/11/2020,23516,11613.0,479.0,2825.0,4.064944426038617,2.680335513414563,3.4510184521554574,1589155200
05/12/2020,23839,12272.0,493.0,2971.0,4.088915346604906,2.69284691927723,3.472902651803664,1589241600
05/13/2020,24162,12930.0,509.0,3133.0,4.111598524880394,2.7067177823367587,3.4959603948817053,1589328000
05/14/2020,24486,13610.0,525.0,3358.0,4.133858125203335,2.720159303405957,3.5260806918020298,1589414400
05/15/2020,24863,14216.0,546.0,3460.0,4.152777414797245,2.7371926427047373,3.5390760987927767,1589500800
05/16/2020,25240,14939.0,562.0,3587.0,4.17432152726404,2.749736315569061,3.5547313766759667,1589587200
05/17/2020,25617,15574.0,574.0,3751.0,4.19240017036013,2.7589118923979736,3.574147064150723,1589673600
05/18/2020,25994,16295.0,592.0,3903.0,4.212054364801163,2.77232170672292,3.5913985512812485,1589760000
05/06/2020,21902,8.0,1.0,0.0,0.9030899869919435,0.0,-inf,1588723200
05/07/2020,22225,8.0,1.0,0.0,0.9030899869919435,0.0,-inf,1588809600
05/08/2020,22548,8.0,1.0,0.0,0.9030899869919435,0.0,-inf,1588896000
05/09/2020,22871,11.0,1.0,0.0,1.0413926851582251,0.0,-inf,1588982400
05/10/2020,23194,11.0,1.0,0.0,1.0413926851582251,0.0,-inf,1589068800
05/11/2020,23517,11.0,1.0,0.0,1.0413926851582251,0.0,-inf,1589155200
05/12/2020,23840,11.0,1.0,0.0,1.0413926851582251,0.0,-inf,1589241600
05/13/2020,24163,11.0,1.0,0.0,1.0413926851582251,0.0,-inf,1589328000
05/14/2020,24487,11.0,1.0,3.0,1.0413926851582251,0.0,0.47712125471966244,1589414400
05/15/2020,24864,11.0,1.0,3.0,1.0413926851582251,0.0,0.47712125471966244,1589500800
05/16/2020,25241,11.0,1.0,3.0,1.0413926851582251,0.0,0.47712125471966244,1589587200
05/17/2020,25618,11.0,1.0,3.0,1.0413926851582251,0.0,0.47712125471966244,1589673600
05/18/2020,25995,11.0,1.0,3.0,1.0413926851582251,0.0,0.47712125471966244,1589760000
