date_sec,Confirmed,Deaths,Recovered
1588377600,1439.0,94.0,239.0
1588464000,1439.0,96.0,241.0
1588550400,1439.0,97.0,241.0
1588636800,1445.0,98.0,244.0
1588723200,1448.0,99.0,246.0
1588809600,1449.0,99.0,247.0
1588896000,1450.0,100.0,252.0
1588982400,1454.0,101.0,255.0
1589068800,1457.0,102.0,256.0
1589155200,1460.0,102.0,256.0
1589241600,1461.0,102.0,259.0
1589328000,1463.0,103.0,260.0
1589414400,1464.0,103.0,267.0
1589500800,1465.0,103.0,270.0
1589587200,1465.0,103.0,272.0
1589673600,1466.0,104.0,273.0
1589760000,1466.0,104.0,1335.0
1586304000,12.0,1.0,1.0
1586390400,12.0,1.0,1.0
1586476800,21.0,1.0,1.0
1586563200,21.0,1.0,1.0
1586649600,25.0,1.0,2.0
1586736000,60.0,2.0,2.0
1586822400,60.0,2.0,2.0
1586908800,80.0,5.0,2.0
1586995200,80.0,5.0,2.0
1587081600,116.0,6.0,2.0
1587168000,135.0,7.0,2.0
1587254400,164.0,7.0,3.0
1587340800,237.0,8.0,4.0
1587427200,286.0,8.0,4.0
1587513600,286.0,8.0,4.0
1587600000,328.0,16.0,8.0
1587686400,328.0,16.0,8.0
1587772800,390.0,18.0,8.0
1587859200,436.0,23.0,10.0
1587945600,480.0,26.0,10.0
1588032000,528.0,28.0,19.0
1588118400,582.0,28.0,20.0
1588204800,601.0,28.0,31.0
1588291200,601.0,28.0,31.0
1588377600,671.0,31.0,34.0
1588464000,722.0,32.0,44.0
1588550400,756.0,35.0,61.0
1588636800,835.0,38.0,75.0
1588723200,873.0,39.0,87.0
1588809600,928.0,44.0,106.0
1588896000,928.0,44.0,106.0
1588982400,997.0,48.0,110.0
1589068800,1054.0,51.0,118.0
1589155200,1089.0,52.0,121.0
1589241600,1170.0,52.0,126.0
1589328000,1219.0,52.0,130.0
1589414400,1284.0,53.0,135.0
1589500800,1284.0,53.0,135.0
1589587200,1357.0,55.0,148.0
1589673600,1421.0,56.0,152.0
1589760000,1455.0,57.0,163.0
1585267200,1170.0,1.0,31.0
1585353600,1187.0,1.0,31.0
1585440000,1280.0,2.0,31.0
1585526400,1326.0,3.0,31.0
1585612800,1353.0,5.0,31.0
1585699200,1380.0,5.0,50.0
1585785600,1462.0,5.0,50.0
1585872000,1505.0,9.0,95.0
1585958400,1585.0,9.0,95.0
1586044800,1655.0,11.0,95.0
1586131200,1686.0,12.0,95.0
1586217600,1749.0,13.0,95.0
1586304000,1845.0,18.0,95.0
1586390400,1934.0,18.0,95.0
1586476800,2003.0,24.0,410.0
1586563200,2028.0,25.0,410.0
1586649600,2173.0,25.0,410.0
1586736000,2272.0,27.0,410.0
1586822400,2415.0,27.0,410.0
1586908800,2506.0,34.0,410.0
1586995200,2605.0,48.0,903.0
1587081600,2783.0,50.0,903.0
1587168000,3034.0,52.0,903.0
1587254400,3158.0,54.0,903.0
1587340800,3300.0,58.0,1055.0
1587427200,3465.0,58.0,1055.0
1587513600,3635.0,65.0,1055.0
1587600000,3953.0,75.0,1473.0
1587686400,4220.0,79.0,1473.0
1587772800,4361.0,86.0,1473.0
1587859200,4546.0,87.0,1473.0
1587945600,4793.0,90.0,1473.0
1588032000,4996.0,93.0,2073.0
1588118400,5350.0,103.0,2073.0
1588204800,5647.0,103.0,2073.0
1588291200,5951.0,116.0,2382.0
1588377600,6336.0,123.0,2549.0
1588464000,6783.0,131.0,2549.0
1588550400,7220.0,138.0,2746.0
1588636800,7572.0,148.0,2746.0
1588723200,7808.0,153.0,3153.0
1588809600,8232.0,161.0,3153.0
1588896000,8895.0,178.0,3153.0
1588982400,9420.0,186.0,3983.0
1589068800,10015.0,194.0,4173.0
1589155200,10652.0,206.0,4357.0
1589241600,11350.0,206.0,4357.0
1589328000,12074.0,219.0,4745.0
1589414400,12739.0,238.0,5676.0
1589500800,13524.0,247.0,6083.0
1589587200,14355.0,261.0,6478.0
1589673600,15515.0,264.0,7006.0
1589760000,16433.0,286.0,7298.0
1582156800,104.0,1.0,16.0
1582243200,204.0,2.0,16.0
1582329600,433.0,2.0,16.0
1582416000,602.0,6.0,18.0
1582502400,833.0,8.0,18.0
1582588800,977.0,10.0,22.0
1582675200,1261.0,12.0,22.0
1582761600,1766.0,13.0,22.0
1582848000,2337.0,13.0,22.0
1582934400,3150.0,16.0,27.0
1583020800,3736.0,17.0,30.0
1583107200,4335.0,28.0,30.0
1583193600,5186.0,28.0,30.0
1583280000,5621.0,35.0,41.0
1583366400,6088.0,35.0,41.0
1583452800,6593.0,42.0,135.0
1583539200,7041.0,44.0,135.0
1583625600,7314.0,50.0,118.0
1583712000,7478.0,53.0,118.0
1583798400,7513.0,54.0,247.0
1583884800,7755.0,60.0,288.0
1583971200,7869.0,66.0,333.0
1584057600,7979.0,66.0,510.0
1584144000,8086.0,72.0,510.0
1584230400,8162.0,75.0,510.0
1584316800,8236.0,75.0,1137.0
1584403200,8320.0,81.0,1407.0
1584489600,8413.0,84.0,1540.0
1584576000,8565.0,91.0,1540.0
1584662400,8652.0,94.0,1540.0
1584748800,8799.0,102.0,1540.0
1584835200,8897.0,104.0,2909.0
1584921600,8961.0,111.0,3166.0
1585008000,9037.0,120.0,3507.0
1585094400,9137.0,126.0,3730.0
1585180800,9241.0,131.0,4144.0
1585267200,9332.0,139.0,4528.0
1585353600,9478.0,144.0,4811.0
1585440000,9583.0,152.0,5033.0
1585526400,9661.0,158.0,5228.0
1585612800,9786.0,162.0,5408.0
1585699200,9887.0,165.0,5567.0
1585785600,9976.0,169.0,5828.0
1585872000,10062.0,174.0,6021.0
1585958400,10156.0,177.0,6325.0
1586044800,10237.0,183.0,6463.0
1586131200,10284.0,186.0,6598.0
1586217600,10331.0,192.0,6694.0
1586304000,10384.0,200.0,6776.0
1586390400,10423.0,204.0,6973.0
1586476800,10450.0,208.0,7117.0
1586563200,10480.0,211.0,7243.0
1586649600,10512.0,214.0,7368.0
1586736000,10537.0,217.0,7447.0
1586822400,10564.0,222.0,7534.0
1586908800,10591.0,225.0,7616.0
1586995200,10613.0,229.0,7757.0
1587081600,10635.0,230.0,7829.0
1587168000,10653.0,232.0,7937.0
1587254400,10661.0,234.0,8042.0
1587340800,10674.0,236.0,8114.0
1587427200,10683.0,237.0,8213.0
1587513600,10694.0,238.0,8277.0
1587600000,10708.0,240.0,8501.0
1587686400,10718.0,240.0,8635.0
1587772800,10728.0,242.0,8717.0
1587859200,10738.0,243.0,8764.0
1587945600,10752.0,244.0,8854.0
1588032000,10761.0,246.0,8922.0
1588118400,10765.0,247.0,9059.0
1588204800,10774.0,248.0,9072.0
1588291200,10780.0,250.0,9123.0
1588377600,10793.0,250.0,9183.0
1588464000,10801.0,252.0,9217.0
1588550400,10804.0,254.0,9283.0
1588636800,10806.0,255.0,9333.0
1588723200,10810.0,256.0,9419.0
1588809600,10822.0,256.0,9484.0
1588896000,10840.0,256.0,9568.0
1588982400,10874.0,256.0,9610.0
1589068800,10909.0,256.0,9632.0
1589155200,10936.0,258.0,9670.0
1589241600,10962.0,259.0,9695.0
1589328000,10991.0,260.0,9762.0
1589414400,11018.0,260.0,9821.0
1589500800,11037.0,262.0,9851.0
1589587200,11050.0,262.0,9888.0
1589673600,11065.0,263.0,9904.0
1589760000,11078.0,263.0,9938.0
1589500800,236.0,4.0,4.0
1589587200,236.0,4.0,4.0
1589673600,290.0,4.0,4.0
1589760000,290.0,4.0,4.0
1583193600,165.0,1.0,2.0
1583280000,222.0,2.0,2.0
1583366400,259.0,3.0,2.0
1583452800,400.0,5.0,2.0
1583539200,500.0,10.0,30.0
1583625600,673.0,17.0,30.0
1583712000,1073.0,28.0,32.0
1583798400,1695.0,35.0,32.0
1583884800,2277.0,54.0,183.0
1583971200,2277.0,55.0,183.0
1584057600,5232.0,133.0,193.0
1584144000,6391.0,195.0,517.0
1584230400,7798.0,289.0,517.0
1584316800,9942.0,342.0,530.0
1584403200,11748.0,533.0,1028.0
1584489600,13910.0,623.0,1081.0
1584576000,17963.0,830.0,1107.0
1584662400,20410.0,1043.0,1588.0
1584748800,25374.0,1375.0,2125.0
1584835200,28603.0,1756.0,2125.0
1584921600,35136.0,2311.0,3355.0
1585008000,39885.0,2808.0,3794.0
1585094400,49515.0,3647.0,5367.0
1585180800,57786.0,4365.0,7015.0
1585267200,65719.0,5138.0,9357.0
1585353600,73235.0,5982.0,12285.0
1585440000,80110.0,6803.0,14709.0
1585526400,87956.0,7716.0,16780.0
1585612800,95923.0,8464.0,19259.0
1585699200,104118.0,9387.0,22647.0
1585785600,112065.0,10348.0,26743.0
1585872000,119199.0,11198.0,30513.0
1585958400,126168.0,11947.0,34219.0
1586044800,131646.0,12641.0,38080.0
1586131200,136675.0,13341.0,40437.0
1586217600,141942.0,14045.0,43208.0
1586304000,148220.0,14792.0,48021.0
1586390400,153222.0,15447.0,52165.0
1586476800,158273.0,16081.0,55668.0
1586563200,163027.0,16606.0,59109.0
1586649600,166831.0,17209.0,62391.0
1586736000,170099.0,17756.0,64727.0
1586822400,172541.0,18056.0,67504.0
1586908800,177644.0,18708.0,70853.0
1586995200,184948.0,19315.0,74797.0
1587081600,190839.0,20002.0,74797.0
1587168000,191726.0,20043.0,74797.0
1587254400,198674.0,20453.0,77357.0
1587340800,200210.0,20852.0,80587.0
1587427200,204178.0,21282.0,82514.0
1587513600,208389.0,21717.0,85915.0
1587600000,213024.0,22157.0,89250.0
1587686400,219764.0,22524.0,92355.0
1587772800,223759.0,22902.0,95708.0
1587859200,226629.0,23190.0,117727.0
1587945600,229422.0,23521.0,120832.0
1588032000,232128.0,23822.0,123903.0
1588118400,236899.0,24275.0,132929.0
1588204800,213435.0,24543.0,112050.0
1588291200,213435.0,24543.0,112050.0
1588377600,216582.0,25100.0,117248.0
1588464000,217466.0,25264.0,118902.0
1588550400,218011.0,25428.0,121343.0
1588636800,219329.0,25613.0,123486.0
1588723200,220325.0,25857.0,126002.0
1588809600,221447.0,26070.0,128511.0
1588896000,222857.0,26299.0,131148.0
1588982400,223578.0,26478.0,133952.0
1589068800,224350.0,26621.0,136166.0
1589155200,227436.0,26744.0,137139.0
1589241600,228030.0,26920.0,138980.0
1589328000,228691.0,27104.0,140823.0
1589414400,229540.0,27321.0,143374.0
1589500800,230183.0,27459.0,144783.0
1589587200,230698.0,27563.0,146446.0
1589673600,230698.0,27563.0,146446.0
1589760000,231606.0,27709.0,150376.0
1585353600,113.0,1.0,9.0
1585440000,117.0,1.0,11.0
1585526400,122.0,2.0,15.0
1585612800,143.0,2.0,17.0
1585699200,146.0,3.0,21.0
1585785600,151.0,4.0,21.0
1585872000,159.0,4.0,24.0
1585958400,166.0,5.0,27.0
1586044800,176.0,5.0,33.0
1586131200,178.0,5.0,38.0
1586217600,185.0,6.0,42.0
1586304000,189.0,7.0,44.0
1586390400,190.0,7.0,49.0
1586476800,190.0,7.0,54.0
1586563200,198.0,7.0,54.0
1586649600,210.0,7.0,56.0
1586736000,217.0,7.0,56.0
1586822400,233.0,7.0,61.0
1586908800,238.0,7.0,63.0
1586995200,238.0,7.0,68.0
1587081600,244.0,7.0,77.0
1587168000,254.0,7.0,86.0
1587254400,271.0,7.0,96.0
1587340800,304.0,7.0,98.0
1587427200,310.0,7.0,102.0
1587513600,330.0,7.0,105.0
1587600000,368.0,7.0,107.0
1587686400,420.0,7.0,109.0
1587772800,460.0,7.0,118.0
1587859200,523.0,7.0,120.0
1587945600,588.0,7.0,126.0
1588032000,619.0,7.0,134.0
1588118400,649.0,7.0,136.0
1588204800,663.0,7.0,154.0
1588291200,690.0,7.0,162.0
1588377600,705.0,7.0,172.0
1588464000,718.0,7.0,184.0
1588550400,751.0,8.0,194.0
1588636800,771.0,9.0,213.0
1588723200,797.0,9.0,215.0
1588809600,824.0,9.0,232.0
1588896000,835.0,9.0,240.0
1588982400,847.0,9.0,260.0
1589068800,863.0,9.0,321.0
1589155200,869.0,9.0,343.0
1589241600,889.0,9.0,366.0
1589328000,915.0,9.0,382.0
1589414400,925.0,9.0,445.0
1589500800,935.0,9.0,477.0
1589587200,960.0,9.0,520.0
1589673600,981.0,9.0,538.0
1589760000,992.0,9.0,559.0
1584057600,1.0,1.0,0.0
1584144000,1.0,1.0,0.0
1584230400,1.0,1.0,0.0
1584316800,1.0,1.0,0.0
1584403200,1.0,1.0,0.0
1584489600,2.0,1.0,0.0
1584576000,2.0,1.0,0.0
1584662400,2.0,1.0,0.0
1584748800,2.0,1.0,0.0
1584835200,2.0,1.0,0.0
1584921600,2.0,1.0,0.0
1585008000,3.0,1.0,0.0
1585094400,3.0,1.0,0.0
1585180800,3.0,1.0,0.0
1585267200,3.0,1.0,0.0
1585353600,5.0,1.0,0.0
1585440000,6.0,1.0,0.0
1585526400,6.0,2.0,0.0
1585612800,7.0,2.0,1.0
1585699200,7.0,2.0,2.0
1585785600,8.0,2.0,2.0
1585872000,10.0,2.0,2.0
1585958400,10.0,2.0,2.0
1586044800,12.0,2.0,2.0
1586131200,12.0,2.0,2.0
1586217600,14.0,2.0,2.0
1586304000,14.0,2.0,2.0
1586390400,15.0,2.0,2.0
1586476800,17.0,2.0,2.0
1586563200,19.0,2.0,2.0
1586649600,19.0,2.0,2.0
1586736000,29.0,4.0,4.0
1586822400,32.0,5.0,4.0
1586908800,32.0,5.0,4.0
1586995200,32.0,5.0,4.0
1587081600,33.0,6.0,4.0
1587168000,66.0,10.0,6.0
1587254400,66.0,10.0,6.0
1587340800,107.0,12.0,8.0
1587427200,107.0,12.0,8.0
1587513600,140.0,13.0,12.0
1587600000,174.0,16.0,14.0
1587686400,174.0,16.0,14.0
1587772800,213.0,17.0,19.0
1587859200,237.0,21.0,20.0
1587945600,275.0,22.0,21.0
1588032000,318.0,25.0,31.0
1588118400,375.0,28.0,32.0
1588204800,442.0,31.0,39.0
1588291200,533.0,36.0,46.0
1588377600,592.0,41.0,52.0
1588464000,592.0,41.0,52.0
1588550400,678.0,41.0,61.0
1588636800,778.0,45.0,70.0
1588723200,852.0,49.0,80.0
1588809600,930.0,52.0,92.0
1588896000,1111.0,59.0,102.0
1588982400,1164.0,64.0,119.0
1589068800,1365.0,70.0,149.0
1589155200,1526.0,74.0,162.0
1589241600,1661.0,80.0,173.0
1589328000,1818.0,90.0,198.0
1589414400,1818.0,90.0,198.0
1589500800,1964.0,91.0,205.0
1589587200,2289.0,97.0,222.0
1589673600,2289.0,97.0,222.0
1589760000,2591.0,105.0,247.0
1585872000,10.0,1.0,0.0
1585958400,10.0,1.0,0.0
1586044800,10.0,1.0,0.0
1586131200,10.0,1.0,0.0
1586217600,10.0,1.0,0.0
1586304000,10.0,1.0,3.0
1586390400,10.0,1.0,4.0
1586476800,10.0,1.0,4.0
1586563200,10.0,1.0,4.0
1586649600,10.0,1.0,4.0
1586736000,10.0,1.0,6.0
1586822400,10.0,1.0,6.0
1586908800,10.0,1.0,6.0
1586995200,10.0,1.0,6.0
1587081600,10.0,1.0,6.0
1587168000,10.0,1.0,6.0
1587254400,10.0,1.0,6.0
1587340800,10.0,1.0,6.0
1587427200,10.0,1.0,6.0
1587513600,10.0,1.0,6.0
1587600000,10.0,1.0,6.0
1587686400,10.0,1.0,7.0
1587772800,10.0,1.0,7.0
1587859200,10.0,1.0,7.0
1587945600,10.0,1.0,7.0
1588032000,10.0,1.0,7.0
1588118400,10.0,1.0,8.0
1588204800,10.0,1.0,8.0
1588291200,10.0,1.0,8.0
1588377600,10.0,1.0,8.0
1588464000,10.0,1.0,9.0
1588550400,10.0,1.0,9.0
1588636800,10.0,1.0,9.0
1588723200,10.0,1.0,9.0
1588809600,10.0,1.0,9.0
1588896000,10.0,1.0,9.0
1588982400,10.0,1.0,9.0
1589068800,10.0,1.0,9.0
1589155200,10.0,1.0,9.0
1589241600,10.0,1.0,9.0
1589328000,10.0,1.0,9.0
1589414400,10.0,1.0,9.0
1589500800,10.0,1.0,9.0
1589587200,10.0,1.0,9.0
1589673600,10.0,1.0,9.0
1589760000,11.0,1.0,9.0
1583884800,500.0,1.0,1.0
1583971200,599.0,1.0,1.0
1584057600,814.0,1.0,1.0
1584144000,961.0,2.0,1.0
1584230400,1022.0,3.0,1.0
1584316800,1103.0,6.0,1.0
1584403200,1190.0,7.0,1.0
1584489600,1279.0,10.0,1.0
1584576000,1439.0,11.0,16.0
1584662400,1639.0,16.0,16.0
1584748800,1763.0,20.0,16.0
1584835200,1931.0,21.0,16.0
1584921600,2046.0,25.0,16.0
1585008000,2286.0,36.0,16.0
1585094400,2526.0,62.0,16.0
1585180800,2840.0,77.0,16.0
1585267200,3069.0,105.0,16.0
1585353600,3447.0,105.0,16.0
1585440000,3700.0,110.0,16.0
1585526400,4028.0,146.0,16.0
1585612800,4435.0,180.0,16.0
1585699200,4947.0,239.0,103.0
1585785600,5568.0,308.0,103.0
1585872000,6131.0,358.0,205.0
1585958400,6443.0,373.0,205.0
1586044800,6830.0,401.0,205.0
1586131200,7206.0,477.0,205.0
1586217600,7693.0,591.0,205.0
1586304000,8419.0,687.0,205.0
1586390400,9141.0,793.0,205.0
1586476800,9685.0,870.0,381.0
1586563200,10151.0,887.0,381.0
1586649600,10483.0,899.0,381.0
1586736000,10948.0,919.0,381.0
1586822400,11445.0,1033.0,381.0
1586908800,11927.0,1203.0,381.0
1586995200,12540.0,1333.0,550.0
1587081600,13216.0,1400.0,550.0
1587168000,13822.0,1511.0,550.0
1587254400,14385.0,1540.0,550.0
1587340800,14777.0,1580.0,550.0
1587427200,15322.0,1765.0,550.0
1587513600,16004.0,1937.0,550.0
1587600000,16755.0,2021.0,550.0
1587686400,17567.0,2152.0,1005.0
1587772800,18177.0,2192.0,1005.0
1587859200,18640.0,2194.0,1005.0
1587945600,18926.0,2274.0,1005.0
1588032000,19621.0,2355.0,1005.0
1588118400,20302.0,2462.0,1005.0
1588204800,21092.0,2586.0,1005.0
1588291200,21520.0,2653.0,1005.0
1588377600,22082.0,2669.0,1005.0
1588464000,22317.0,2679.0,1005.0
1588550400,22721.0,2769.0,4074.0
1588636800,23216.0,2854.0,4074.0
1588723200,23918.0,2941.0,4074.0
1588809600,24623.0,3040.0,4971.0
1588896000,25265.0,3175.0,4971.0
1588982400,25921.0,3220.0,4971.0
1589068800,26322.0,3225.0,4971.0
1589155200,26670.0,3256.0,4971.0
1589241600,27272.0,3313.0,4971.0
1589328000,27909.0,3460.0,4971.0
1589414400,28582.0,3529.0,4971.0
1589500800,29207.0,3646.0,4971.0
1589587200,29677.0,3674.0,4971.0
1589673600,30143.0,3679.0,4971.0
1589760000,30377.0,3698.0,4971.0
1583366400,114.0,1.0,3.0
1583452800,214.0,1.0,3.0
1583539200,268.0,1.0,3.0
1583625600,337.0,2.0,3.0
1583712000,374.0,2.0,3.0
1583798400,491.0,3.0,3.0
1583884800,652.0,4.0,4.0
1583971200,652.0,4.0,4.0
1584057600,1139.0,11.0,4.0
1584144000,1359.0,13.0,4.0
1584230400,2200.0,14.0,4.0
1584316800,2200.0,14.0,4.0
1584403200,2700.0,27.0,4.0
1584489600,3028.0,28.0,15.0
1584576000,4075.0,41.0,15.0
1584662400,5294.0,54.0,15.0
1584748800,6575.0,75.0,15.0
1584835200,7474.0,98.0,131.0
1584921600,8795.0,120.0,131.0
1585008000,9877.0,122.0,131.0
1585094400,10897.0,153.0,131.0
1585180800,11811.0,191.0,131.0
1585267200,12928.0,231.0,1530.0
1585353600,14076.0,264.0,1530.0
1585440000,14829.0,300.0,1595.0
1585526400,15922.0,359.0,1823.0
1585612800,16605.0,433.0,1823.0
1585699200,17768.0,488.0,2967.0
1585785600,18827.0,536.0,4013.0
1585872000,19606.0,591.0,4846.0
1585958400,20505.0,666.0,6415.0
1586044800,21100.0,715.0,6415.0
1586131200,21657.0,765.0,8056.0
1586217600,22253.0,821.0,8704.0
1586304000,23280.0,895.0,9800.0
1586390400,24051.0,948.0,10600.0
1586476800,24551.0,1002.0,11100.0
1586563200,25107.0,1036.0,12100.0
1586649600,25415.0,1106.0,12700.0
1586736000,25688.0,1138.0,13700.0
1586822400,25936.0,1174.0,13700.0
1586908800,26336.0,1239.0,15400.0
1586995200,26732.0,1281.0,15900.0
1587081600,27078.0,1327.0,16400.0
1587168000,27404.0,1368.0,17100.0
1587254400,27740.0,1393.0,17800.0
1587340800,27944.0,1429.0,18600.0
1587427200,28063.0,1478.0,19400.0
1587513600,28268.0,1509.0,19900.0
1587600000,28496.0,1549.0,20600.0
1587686400,28677.0,1589.0,21000.0
1587772800,28894.0,1599.0,21300.0
1587859200,29061.0,1610.0,21800.0
1587945600,29164.0,1665.0,22200.0
1588032000,29264.0,1699.0,22600.0
1588118400,29407.0,1716.0,22600.0
1588204800,29586.0,1737.0,23400.0
1588291200,29705.0,1754.0,23900.0
1588377600,29817.0,1762.0,24200.0
1588464000,29905.0,1762.0,24500.0
1588550400,29981.0,1784.0,25200.0
1588636800,30009.0,1795.0,25400.0
1588723200,30060.0,1805.0,25700.0
1588809600,30126.0,1810.0,25900.0
1588896000,30207.0,1823.0,26100.0
1588982400,30251.0,1830.0,26400.0
1589068800,30305.0,1833.0,26600.0
1589155200,30344.0,1845.0,26800.0
1589241600,30380.0,1867.0,26800.0
1589328000,30413.0,1870.0,27100.0
1589414400,30463.0,1872.0,27100.0
1589500800,30514.0,1878.0,27100.0
1589587200,30572.0,1879.0,27400.0
1589673600,30587.0,1881.0,27500.0
1589760000,30597.0,1886.0,27600.0
1585440000,9.0,1.0,0.0
1585526400,10.0,2.0,0.0
1585612800,10.0,2.0,0.0
1585699200,10.0,2.0,0.0
1585785600,16.0,2.0,0.0
1585872000,16.0,2.0,0.0
1585958400,16.0,2.0,2.0
1586044800,19.0,2.0,2.0
1586131200,19.0,2.0,2.0
1586217600,19.0,2.0,3.0
1586304000,19.0,2.0,4.0
1586390400,19.0,2.0,4.0
1586476800,19.0,2.0,4.0
1586563200,25.0,2.0,5.0
1586649600,25.0,2.0,5.0
1586736000,25.0,2.0,5.0
1586822400,29.0,2.0,5.0
1586908800,33.0,2.0,5.0
1586995200,33.0,2.0,5.0
1587081600,38.0,2.0,5.0
1587168000,38.0,2.0,5.0
1587254400,39.0,3.0,5.0
1587340800,39.0,3.0,5.0
1587427200,42.0,3.0,6.0
1587513600,42.0,3.0,6.0
1587600000,42.0,3.0,6.0
1587686400,42.0,3.0,6.0
1587772800,42.0,3.0,11.0
1587859200,43.0,3.0,14.0
1587945600,43.0,3.0,19.0
1588032000,43.0,3.0,21.0
1588118400,43.0,3.0,21.0
1588204800,43.0,3.0,21.0
1588291200,44.0,3.0,27.0
1588377600,44.0,3.0,27.0
1588464000,44.0,3.0,27.0
1588550400,44.0,3.0,27.0
1588636800,44.0,3.0,27.0
1588723200,45.0,3.0,27.0
1588809600,45.0,3.0,27.0
1588896000,47.0,3.0,29.0
1588982400,47.0,3.0,29.0
1589068800,47.0,3.0,29.0
1589155200,47.0,3.0,29.0
1589241600,47.0,3.0,29.0
1589328000,48.0,3.0,29.0
1589414400,48.0,3.0,29.0
1589500800,50.0,3.0,36.0
1589587200,51.0,3.0,36.0
1589673600,58.0,3.0,36.0
1589760000,58.0,3.0,36.0
1581811200,20.0,1.0,2.0
1581897600,22.0,1.0,2.0
1581984000,22.0,1.0,2.0
1582070400,23.0,1.0,2.0
1582156800,24.0,1.0,2.0
1582243200,26.0,1.0,2.0
1582329600,26.0,1.0,2.0
1582416000,28.0,1.0,2.0
1582502400,30.0,1.0,5.0
1582588800,31.0,1.0,5.0
1582675200,32.0,1.0,5.0
1582761600,32.0,1.0,5.0
1582848000,34.0,1.0,6.0
1582934400,39.0,1.0,9.0
1583020800,40.0,1.0,9.0
1583107200,41.0,1.0,12.0
1583193600,42.0,1.0,12.0
1583280000,42.0,1.0,12.0
1583366400,44.0,1.0,12.0
1583452800,45.0,1.0,12.0
1583539200,45.0,1.0,12.0
1583625600,45.0,1.0,13.0
1583712000,45.0,1.0,15.0
1583798400,47.0,1.0,17.0
1583884800,48.0,1.0,17.0
1583971200,49.0,1.0,20.0
1584057600,50.0,1.0,20.0
1584144000,53.0,1.0,20.0
1584230400,59.0,1.0,20.0
1584316800,67.0,1.0,20.0
1584403200,77.0,1.0,22.0
1584489600,100.0,1.0,22.0
1584576000,108.0,1.0,26.0
1584662400,135.0,2.0,26.0
1584748800,153.0,2.0,28.0
1584835200,169.0,2.0,28.0
1584921600,195.0,2.0,28.0
1585008000,215.0,2.0,29.0
1585094400,235.0,2.0,29.0
1585180800,252.0,2.0,29.0
1585267200,267.0,2.0,29.0
1585353600,283.0,2.0,30.0
1585440000,298.0,2.0,30.0
1585526400,306.0,5.0,39.0
1585612800,322.0,5.0,39.0
1585699200,329.0,5.0,39.0
1585785600,339.0,5.0,45.0
1585872000,348.0,5.0,50.0
1585958400,355.0,5.0,50.0
1586044800,363.0,5.0,50.0
1586131200,373.0,5.0,57.0
1586217600,376.0,5.0,57.0
1586304000,379.0,5.0,61.0
1586390400,380.0,5.0,67.0
1586476800,382.0,6.0,91.0
1586563200,385.0,6.0,99.0
1586649600,388.0,6.0,109.0
1586736000,393.0,6.0,109.0
1586822400,393.0,6.0,124.0
1586908800,395.0,6.0,124.0
1586995200,395.0,6.0,155.0
1587081600,395.0,6.0,166.0
1587168000,398.0,6.0,178.0
1587254400,420.0,6.0,189.0
1587340800,422.0,6.0,203.0
1587427200,425.0,6.0,217.0
1587513600,426.0,6.0,236.0
1587600000,427.0,6.0,253.0
1587686400,428.0,6.0,264.0
1587772800,429.0,6.0,275.0
1587859200,429.0,6.0,281.0
1587945600,429.0,6.0,290.0
1588032000,429.0,6.0,307.0
1588118400,429.0,6.0,311.0
1588204800,429.0,6.0,322.0
1588291200,429.0,6.0,324.0
1588377600,432.0,6.0,324.0
1588464000,436.0,6.0,332.0
1588550400,438.0,6.0,334.0
1588636800,438.0,6.0,334.0
1588723200,439.0,6.0,339.0
1588809600,440.0,6.0,347.0
1588896000,440.0,6.0,355.0
1588982400,440.0,6.0,361.0
1589068800,440.0,6.0,366.0
1589155200,440.0,7.0,368.0
1589241600,440.0,7.0,372.0
1589328000,440.0,7.0,375.0
1589414400,440.0,7.0,383.0
1589500800,440.0,7.0,387.0
1589587200,440.0,7.0,389.0
1589673600,440.0,7.0,395.0
1589760000,440.0,7.0,398.0
1588377600,76.0,2.0,0.0
1588464000,128.0,2.0,0.0
1588550400,230.0,3.0,0.0
1588636800,293.0,5.0,0.0
1588723200,379.0,8.0,0.0
1588809600,461.0,12.0,0.0
1588896000,522.0,12.0,0.0
1588982400,612.0,20.0,0.0
1589068800,612.0,20.0,0.0
1589155200,661.0,21.0,0.0
1589241600,729.0,21.0,0.0
1589328000,801.0,23.0,0.0
1589414400,907.0,29.0,0.0
1589500800,1118.0,33.0,0.0
1589587200,1322.0,36.0,0.0
1589673600,1524.0,39.0,0.0
1589760000,1729.0,41.0,0.0
1585612800,19.0,1.0,1.0
1585699200,20.0,1.0,1.0
1585785600,20.0,1.0,2.0
1585872000,20.0,1.0,3.0
1585958400,20.0,1.0,3.0
1586044800,22.0,1.0,3.0
1586131200,24.0,1.0,3.0
1586217600,24.0,1.0,5.0
1586304000,25.0,1.0,5.0
1586390400,25.0,1.0,5.0
1586476800,32.0,3.0,5.0
1586563200,32.0,3.0,5.0
1586649600,32.0,3.0,5.0
1586736000,49.0,3.0,7.0
1586822400,53.0,3.0,7.0
1586908800,88.0,4.0,11.0
1586995200,94.0,4.0,11.0
1587081600,147.0,5.0,11.0
1587168000,147.0,5.0,11.0
1587254400,170.0,7.0,11.0
1587340800,254.0,10.0,11.0
1587427200,254.0,10.0,11.0
1587513600,284.0,10.0,11.0
1587600000,284.0,10.0,11.0
1587686400,299.0,10.0,48.0
1587772800,299.0,10.0,48.0
1587859200,299.0,10.0,48.0
