Country/Region,ObservationDate,SNo,Confirmed,date_sec
Luxembourg,04/10/2020,13625,3223.0,1586476800
Luxembourg,04/11/2020,13946,3270.0,1586563200
Luxembourg,04/12/2020,14267,3281.0,1586649600
Luxembourg,04/13/2020,14587,3292.0,1586736000
Luxembourg,04/14/2020,14907,3307.0,1586822400
Luxembourg,04/15/2020,15227,3373.0,1586908800
Luxembourg,04/16/2020,15547,3444.0,1586995200
Luxembourg,04/17/2020,15867,3480.0,1587081600
Luxembourg,04/18/2020,16187,3537.0,1587168000
Luxembourg,04/19/2020,16507,3550.0,1587254400
Luxembourg,04/20/2020,16827,3558.0,1587340800
Luxembourg,04/21/2020,17147,3618.0,1587427200
Luxembourg,04/22/2020,17467,3654.0,1587513600
Luxembourg,04/23/2020,17786,3665.0,1587600000
MS Zaandam,03/28/2020,9519,2.0,1585353600
MS Zaandam,03/29/2020,9830,2.0,1585440000
MS Zaandam,03/30/2020,10142,2.0,1585526400
MS Zaandam,03/31/2020,10455,2.0,1585612800
MS Zaandam,04/01/2020,10768,9.0,1585699200
MS Zaandam,04/02/2020,11081,9.0,1585785600
MS Zaandam,04/03/2020,11396,9.0,1585872000
MS Zaandam,04/04/2020,11711,9.0,1585958400
MS Zaandam,04/05/2020,12027,9.0,1586044800
MS Zaandam,04/06/2020,12346,9.0,1586131200
MS Zaandam,04/07/2020,12666,9.0,1586217600
MS Zaandam,04/08/2020,12986,9.0,1586304000
MS Zaandam,04/09/2020,13306,9.0,1586390400
MS Zaandam,04/10/2020,13626,9.0,1586476800
MS Zaandam,04/11/2020,13947,9.0,1586563200
MS Zaandam,04/12/2020,14268,9.0,1586649600
MS Zaandam,04/13/2020,14588,9.0,1586736000
MS Zaandam,04/14/2020,14908,9.0,1586822400
MS Zaandam,04/15/2020,15228,9.0,1586908800
MS Zaandam,04/16/2020,15548,9.0,1586995200
MS Zaandam,04/17/2020,15868,9.0,1587081600
MS Zaandam,04/18/2020,16188,9.0,1587168000
MS Zaandam,04/19/2020,16508,9.0,1587254400
MS Zaandam,04/20/2020,16828,9.0,1587340800
MS Zaandam,04/21/2020,17148,9.0,1587427200
MS Zaandam,04/22/2020,17468,9.0,1587513600
MS Zaandam,04/23/2020,17787,9.0,1587600000
Macau,01/22/2020,21,1.0,1579651200
Macau,01/23/2020,59,2.0,1579737600
Macau,01/24/2020,111,2.0,1579824000
Macau,01/25/2020,157,2.0,1579910400
Macau,01/26/2020,197,5.0,1579996800
Macau,01/27/2020,246,6.0,1580083200
Macau,01/28/2020,299,7.0,1580169600
Macau,01/29/2020,351,7.0,1580256000
Macau,01/30/2020,406,7.0,1580342400
Macau,01/31/2020,464,7.0,1580428800
Macau,02/01/2020,532,7.0,1580515200
Macau,02/02/2020,598,8.0,1580601600
Macau,02/03/2020,665,8.0,1580688000
Macau,02/04/2020,733,10.0,1580774400
Macau,02/05/2020,804,10.0,1580860800
Macau,02/06/2020,875,10.0,1580947200
Macau,02/07/2020,947,10.0,1581033600
Macau,02/08/2020,1021,10.0,1581120000
Macau,02/09/2020,1093,10.0,1581206400
Macau,02/10/2020,1165,10.0,1581292800
Macau,02/11/2020,1237,10.0,1581379200
Macau,02/12/2020,1310,10.0,1581465600
Macau,02/13/2020,1383,10.0,1581552000
Macau,02/14/2020,1457,10.0,1581638400
Macau,02/15/2020,1532,10.0,1581724800
Macau,02/16/2020,1607,10.0,1581811200
Macau,02/17/2020,1682,10.0,1581897600
Macau,02/18/2020,1757,10.0,1581984000
Macau,02/19/2020,1832,10.0,1582070400
Macau,02/20/2020,1908,10.0,1582156800
Macau,02/21/2020,1987,10.0,1582243200
Macau,02/22/2020,2072,10.0,1582329600
Macau,02/23/2020,2156,10.0,1582416000
Macau,02/24/2020,2242,10.0,1582502400
Macau,02/25/2020,2334,10.0,1582588800
Macau,02/26/2020,2429,10.0,1582675200
Macau,02/27/2020,2530,10.0,1582761600
Macau,02/28/2020,2635,10.0,1582848000
Macau,02/29/2020,2754,10.0,1582934400
Macau,03/01/2020,2876,10.0,1583020800
Macau,03/02/2020,3003,10.0,1583107200
Macau,03/03/2020,3150,10.0,1583193600
Macau,03/04/2020,3309,10.0,1583280000
Macau,03/05/2020,3475,10.0,1583366400
Macau,03/06/2020,3656,10.0,1583452800
Macau,03/07/2020,3856,10.0,1583539200
Macau,03/08/2020,4090,10.0,1583625600
Macau,03/09/2020,4347,10.0,1583712000
Macau,03/10/2020,4621,10.0,1583798400
Macau,03/11/2020,4835,10.0,1583884800
Macau,03/12/2020,5064,10.0,1583971200
Macau,03/13/2020,5185,10.0,1584057600
Macau,03/14/2020,5538,10.0,1584144000
Macau,03/15/2020,5795,10.0,1584230400
Macau,03/16/2020,6062,11.0,1584316800
Macau,03/17/2020,6342,12.0,1584403200
Macau,03/18/2020,6621,15.0,1584489600
Macau,03/19/2020,6909,17.0,1584576000
Macau,03/20/2020,7209,17.0,1584662400
Macau,03/21/2020,7516,18.0,1584748800
Macau,03/22/2020,7843,20.0,1584835200
Macau,03/23/2020,8139,24.0,1584921600
Macau,03/24/2020,8435,25.0,1585008000
Macau,03/25/2020,8737,30.0,1585094400
Macau,03/26/2020,9041,31.0,1585180800
Macau,03/27/2020,9348,33.0,1585267200
Macau,03/28/2020,9658,37.0,1585353600
Macau,03/29/2020,9969,37.0,1585440000
Macau,03/30/2020,10281,38.0,1585526400
Macau,03/31/2020,10594,41.0,1585612800
Macau,04/01/2020,10907,41.0,1585699200
Macau,04/02/2020,11222,41.0,1585785600
Macau,04/03/2020,11537,43.0,1585872000
Macau,04/04/2020,11853,43.0,1585958400
Macau,04/05/2020,12171,44.0,1586044800
Macau,04/06/2020,12491,44.0,1586131200
Macau,04/07/2020,12811,44.0,1586217600
Macau,04/08/2020,13131,45.0,1586304000
Macau,04/09/2020,13451,45.0,1586390400
Macau,04/10/2020,13772,45.0,1586476800
Macau,04/11/2020,14093,45.0,1586563200
Macau,04/12/2020,14413,45.0,1586649600
Macau,04/13/2020,14733,45.0,1586736000
Macau,04/14/2020,15053,45.0,1586822400
Macau,04/15/2020,15373,45.0,1586908800
Macau,04/16/2020,15693,45.0,1586995200
Macau,04/17/2020,16013,45.0,1587081600
Macau,04/18/2020,16333,45.0,1587168000
Macau,04/19/2020,16653,45.0,1587254400
Macau,04/20/2020,16973,45.0,1587340800
Macau,04/21/2020,17293,45.0,1587427200
Macau,04/22/2020,17612,45.0,1587513600
Macau,04/23/2020,17932,45.0,1587600000
Madagascar,03/20/2020,7260,3.0,1584662400
Madagascar,03/21/2020,7564,3.0,1584748800
Madagascar,03/22/2020,7707,3.0,1584835200
Madagascar,03/23/2020,8005,12.0,1584921600
Madagascar,03/24/2020,8302,17.0,1585008000
Madagascar,03/25/2020,8602,19.0,1585094400
Madagascar,03/26/2020,8905,23.0,1585180800
Madagascar,03/27/2020,9212,26.0,1585267200
Madagascar,03/28/2020,9520,26.0,1585353600
Madagascar,03/29/2020,9831,39.0,1585440000
Madagascar,03/30/2020,10143,43.0,1585526400
Madagascar,03/31/2020,10456,57.0,1585612800
Madagascar,04/01/2020,10769,57.0,1585699200
Madagascar,04/02/2020,11082,59.0,1585785600
Madagascar,04/03/2020,11397,70.0,1585872000
Madagascar,04/04/2020,11712,70.0,1585958400
Madagascar,04/05/2020,12028,72.0,1586044800
Madagascar,04/06/2020,12347,82.0,1586131200
Madagascar,04/07/2020,12667,88.0,1586217600
Madagascar,04/08/2020,12987,93.0,1586304000
Madagascar,04/09/2020,13307,93.0,1586390400
Madagascar,04/10/2020,13627,93.0,1586476800
Madagascar,04/11/2020,13948,102.0,1586563200
Madagascar,04/12/2020,14269,106.0,1586649600
Madagascar,04/13/2020,14589,106.0,1586736000
Madagascar,04/14/2020,14909,108.0,1586822400
Madagascar,04/15/2020,15229,110.0,1586908800
Madagascar,04/16/2020,15549,111.0,1586995200
Madagascar,04/17/2020,15869,117.0,1587081600
Madagascar,04/18/2020,16189,120.0,1587168000
Madagascar,04/19/2020,16509,121.0,1587254400
Madagascar,04/20/2020,16829,121.0,1587340800
Madagascar,04/21/2020,17149,121.0,1587427200
Madagascar,04/22/2020,17469,121.0,1587513600
Madagascar,04/23/2020,17788,121.0,1587600000
Mainland China,01/22/2020,373,547.0,1579651200
Mainland China,01/23/2020,1529,639.0,1579737600
Mainland China,01/24/2020,2887,916.0,1579824000
Mainland China,01/25/2020,4224,1399.0,1579910400
Mainland China,01/26/2020,5548,2062.0,1579996800
Mainland China,01/27/2020,6953,2863.0,1580083200
Mainland China,01/28/2020,8478,5494.0,1580169600
Mainland China,01/29/2020,10040,6070.0,1580256000
Mainland China,01/30/2020,12064,8124.0,1580342400
Mainland China,01/31/2020,13862,9783.0,1580428800
Mainland China,02/01/2020,15814,11871.0,1580515200
Mainland China,02/02/2020,17887,16607.0,1580601600
Mainland China,02/03/2020,19966,19693.0,1580688000
Mainland China,02/04/2020,22076,23680.0,1580774400
Mainland China,02/05/2020,24246,27409.0,1580860800
Mainland China,02/06/2020,26449,30553.0,1580947200
Mainland China,02/07/2020,28653,34075.0,1581033600
Mainland China,02/08/2020,30885,36778.0,1581120000
Mainland China,02/09/2020,33118,39790.0,1581206400
Mainland China,02/10/2020,35356,42306.0,1581292800
Mainland China,02/11/2020,37588,44327.0,1581379200
Mainland China,02/12/2020,39853,44699.0,1581465600
Mainland China,02/13/2020,42118,59832.0,1581552000
Mainland China,02/14/2020,44415,66292.0,1581638400
Mainland China,02/15/2020,46743,68347.0,1581724800
Mainland China,02/16/2020,49072,70446.0,1581811200
Mainland China,02/17/2020,51398,72364.0,1581897600
Mainland China,02/18/2020,53727,74139.0,1581984000
Mainland China,02/19/2020,56056,74546.0,1582070400
Mainland China,02/20/2020,58420,74999.0,1582156800
Mainland China,02/21/2020,60789,75472.0,1582243200
Mainland China,02/22/2020,63400,76922.0,1582329600
Mainland China,02/23/2020,66020,76938.0,1582416000
Mainland China,02/24/2020,68665,77152.0,1582502400
Mainland China,02/25/2020,71470,77660.0,1582588800
Mainland China,02/26/2020,74403,78065.0,1582675200
Mainland China,02/27/2020,77548,78498.0,1582761600
Mainland China,02/28/2020,80819,78824.0,1582848000
Mainland China,02/29/2020,84373,79251.0,1582934400
Mainland China,03/01/2020,88087,79826.0,1583020800
Mainland China,03/02/2020,91986,80026.0,1583107200
Mainland China,03/03/2020,96375,80151.0,1583193600
Mainland China,03/04/2020,101085,80271.0,1583280000
Mainland China,03/05/2020,106082,80422.0,1583366400
Mainland China,03/06/2020,111499,80573.0,1583452800
Mainland China,03/07/2020,117726,80652.0,1583539200
Mainland China,03/08/2020,124751,80699.0,1583625600
Mainland China,03/09/2020,132684,80735.0,1583712000
Mainland China,03/10/2020,140993,80757.0,1583798400
Mainland China,03/11/2020,147461,80785.0,1583884800
Mainland China,03/12/2020,154195,80793.0,1583971200
Mainland China,03/13/2020,160249,80801.0,1584057600
Mainland China,03/14/2020,168336,80827.0,1584144000
Mainland China,03/15/2020,176104,80848.0,1584230400
Mainland China,03/16/2020,184285,80867.0,1584316800
Mainland China,03/17/2020,192853,80884.0,1584403200
Mainland China,03/18/2020,201558,80906.0,1584489600
Mainland China,03/19/2020,210587,80931.0,1584576000
Mainland China,03/20/2020,219836,80977.0,1584662400
Mainland China,03/21/2020,229350,81014.0,1584748800
Mainland China,03/22/2020,243310,81060.0,1584835200
Mainland China,03/23/2020,252490,81116.0,1584921600
Mainland China,03/24/2020,261689,81180.0,1585008000
Mainland China,03/25/2020,271051,81221.0,1585094400
Mainland China,03/26/2020,280488,81298.0,1585180800
Mainland China,03/27/2020,290005,81345.0,1585267200
Mainland China,03/28/2020,299616,81401.0,1585353600
Mainland China,03/29/2020,309257,81444.0,1585440000
Mainland China,03/30/2020,318929,81478.0,1585526400
Mainland China,03/31/2020,328632,81524.0,1585612800
Mainland China,04/01/2020,338335,81555.0,1585699200
Mainland China,04/02/2020,348098,81589.0,1585785600
Mainland China,04/03/2020,357863,81623.0,1585872000
Mainland China,04/04/2020,367656,81638.0,1585958400
Mainland China,04/05/2020,377524,81668.0,1586044800
Mainland China,04/06/2020,387444,81707.0,1586131200
Mainland China,04/07/2020,397364,81739.0,1586217600
Mainland China,04/08/2020,407284,81804.0,1586304000
Mainland China,04/09/2020,417204,81865.0,1586390400
Mainland China,04/10/2020,427155,81907.0,1586476800
Mainland China,04/11/2020,437106,81969.0,1586563200
Mainland China,04/12/2020,447029,82085.0,1586649600
Mainland China,04/13/2020,456949,82159.0,1586736000
Mainland China,04/14/2020,466869,82249.0,1586822400
Mainland China,04/15/2020,476789,82294.0,1586908800
Mainland China,04/16/2020,486709,82341.0,1586995200
Mainland China,04/17/2020,496629,82694.0,1587081600
Mainland China,04/18/2020,506549,82718.0,1587168000
Mainland China,04/19/2020,516469,82735.0,1587254400
Mainland China,04/20/2020,526389,82747.0,1587340800
Mainland China,04/21/2020,536309,82779.0,1587427200
Mainland China,04/22/2020,546203,82790.0,1587513600
Mainland China,04/23/2020,556120,82804.0,1587600000
Malawi,04/02/2020,11083,3.0,1585785600
Malawi,04/03/2020,11398,3.0,1585872000
Malawi,04/04/2020,11713,4.0,1585958400
Malawi,04/05/2020,12029,4.0,1586044800
Malawi,04/06/2020,12348,5.0,1586131200
Malawi,04/07/2020,12668,8.0,1586217600
Malawi,04/08/2020,12988,8.0,1586304000
Malawi,04/09/2020,13308,8.0,1586390400
Malawi,04/10/2020,13628,9.0,1586476800
Malawi,04/11/2020,13949,12.0,1586563200
Malawi,04/12/2020,14270,13.0,1586649600
Malawi,04/13/2020,14590,16.0,1586736000
Malawi,04/14/2020,14910,16.0,1586822400
Malawi,04/15/2020,15230,16.0,1586908800
Malawi,04/16/2020,15550,16.0,1586995200
Malawi,04/17/2020,15870,17.0,1587081600
Malawi,04/18/2020,16190,17.0,1587168000
Malawi,04/19/2020,16510,17.0,1587254400
Malawi,04/20/2020,16830,17.0,1587340800
Malawi,04/21/2020,17150,18.0,1587427200
Malawi,04/22/2020,17470,23.0,1587513600
Malawi,04/23/2020,17789,33.0,1587600000
Malaysia,01/25/2020,169,3.0,1579910400
Malaysia,01/26/2020,215,4.0,1579996800
Malaysia,01/27/2020,261,4.0,1580083200
Malaysia,01/28/2020,312,4.0,1580169600
Malaysia,01/29/2020,364,7.0,1580256000
Malaysia,01/30/2020,419,8.0,1580342400
Malaysia,01/31/2020,470,8.0,1580428800
Malaysia,02/01/2020,530,8.0,1580515200
Malaysia,02/02/2020,599,8.0,1580601600
Malaysia,02/03/2020,666,8.0,1580688000
Malaysia,02/04/2020,734,10.0,1580774400
Malaysia,02/05/2020,802,12.0,1580860800
Malaysia,02/06/2020,874,12.0,1580947200
Malaysia,02/07/2020,946,12.0,1581033600
Malaysia,02/08/2020,1017,16.0,1581120000
Malaysia,02/09/2020,1089,16.0,1581206400
Malaysia,02/10/2020,1160,18.0,1581292800
Malaysia,02/11/2020,1232,18.0,1581379200
Malaysia,02/12/2020,1305,18.0,1581465600
Malaysia,02/13/2020,1377,19.0,1581552000
Malaysia,02/14/2020,1451,19.0,1581638400
Malaysia,02/15/2020,1526,22.0,1581724800
Malaysia,02/16/2020,1601,22.0,1581811200
Malaysia,02/17/2020,1676,22.0,1581897600
Malaysia,02/18/2020,1751,22.0,1581984000
Malaysia,02/19/2020,1827,22.0,1582070400
Malaysia,02/20/2020,1903,22.0,1582156800
Malaysia,02/21/2020,1979,22.0,1582243200
Malaysia,02/22/2020,2065,22.0,1582329600
Malaysia,02/23/2020,2149,22.0,1582416000
Malaysia,02/24/2020,2235,22.0,1582502400
Malaysia,02/25/2020,2326,22.0,1582588800
Malaysia,02/26/2020,2422,22.0,1582675200
Malaysia,02/27/2020,2524,23.0,1582761600
Malaysia,02/28/2020,2630,23.0,1582848000
Malaysia,02/29/2020,2744,25.0,1582934400
Malaysia,03/01/2020,2864,29.0,1583020800
Malaysia,03/02/2020,2990,29.0,1583107200
Malaysia,03/03/2020,3131,36.0,1583193600
Malaysia,03/04/2020,3280,50.0,1583280000
Malaysia,03/05/2020,3444,50.0,1583366400
Malaysia,03/06/2020,3611,83.0,1583452800
Malaysia,03/07/2020,3810,93.0,1583539200
Malaysia,03/08/2020,4035,99.0,1583625600
Malaysia,03/09/2020,4289,117.0,1583712000
Malaysia,03/10/2020,4557,129.0,1583798400
Malaysia,03/11/2020,4762,149.0,1583884800
Malaysia,03/12/2020,4978,149.0,1583971200
Malaysia,03/13/2020,5305,197.0,1584057600
Malaysia,03/14/2020,5422,238.0,1584144000
Malaysia,03/15/2020,5664,428.0,1584230400
Malaysia,03/16/2020,5919,566.0,1584316800
Malaysia,03/17/2020,6190,673.0,1584403200
Malaysia,03/18/2020,6463,790.0,1584489600
Malaysia,03/19/2020,6748,900.0,1584576000
Malaysia,03/20/2020,7036,1030.0,1584662400
Malaysia,03/21/2020,7337,1183.0,1584748800
Malaysia,03/22/2020,7708,1306.0,1584835200
Malaysia,03/23/2020,8006,1518.0,1584921600
Malaysia,03/24/2020,8303,1624.0,1585008000
Malaysia,03/25/2020,8603,1796.0,1585094400
Malaysia,03/26/2020,8906,2031.0,1585180800
Malaysia,03/27/2020,9213,2161.0,1585267200
Malaysia,03/28/2020,9521,2320.0,1585353600
Malaysia,03/29/2020,9832,2470.0,1585440000
Malaysia,03/30/2020,10144,2626.0,1585526400
Malaysia,03/31/2020,10457,2766.0,1585612800
Malaysia,04/01/2020,10770,2908.0,1585699200
Malaysia,04/02/2020,11084,3116.0,1585785600
Malaysia,04/03/2020,11399,3333.0,1585872000
Malaysia,04/04/2020,11714,3483.0,1585958400
Malaysia,04/05/2020,12030,3662.0,1586044800
Malaysia,04/06/2020,12349,3793.0,1586131200
Malaysia,04/07/2020,12669,3963.0,1586217600
Malaysia,04/08/2020,12989,4119.0,1586304000
Malaysia,04/09/2020,13309,4228.0,1586390400
Malaysia,04/10/2020,13629,4346.0,1586476800
Malaysia,04/11/2020,13950,4530.0,1586563200
Malaysia,04/12/2020,14271,4683.0,1586649600
Malaysia,04/13/2020,14591,4817.0,1586736000
Malaysia,04/14/2020,14911,4987.0,1586822400
Malaysia,04/15/2020,15231,5072.0,1586908800
Malaysia,04/16/2020,15551,5182.0,1586995200
Malaysia,04/17/2020,15871,5251.0,1587081600
Malaysia,04/18/2020,16191,5305.0,1587168000
Malaysia,04/19/2020,16511,5389.0,1587254400
Malaysia,04/20/2020,16831,5425.0,1587340800
Malaysia,04/21/2020,17151,5482.0,1587427200
Malaysia,04/22/2020,17471,5532.0,1587513600
Malaysia,04/23/2020,17790,5603.0,1587600000
Maldives,03/08/2020,4119,4.0,1583625600
Maldives,03/09/2020,4377,4.0,1583712000
Maldives,03/10/2020,4640,6.0,1583798400
Maldives,03/11/2020,4849,8.0,1583884800
Maldives,03/12/2020,5075,8.0,1583971200
Maldives,03/13/2020,5322,9.0,1584057600
Maldives,03/14/2020,5539,10.0,1584144000
Maldives,03/15/2020,5785,13.0,1584230400
Maldives,03/16/2020,6058,13.0,1584316800
Maldives,03/17/2020,6341,13.0,1584403200
Maldives,03/18/2020,6628,13.0,1584489600
Maldives,03/19/2020,6918,13.0,1584576000
Maldives,03/20/2020,7223,13.0,1584662400
Maldives,03/21/2020,7534,13.0,1584748800
Maldives,03/22/2020,7709,13.0,1584835200
Maldives,03/23/2020,8007,13.0,1584921600
Maldives,03/24/2020,8304,13.0,1585008000
Maldives,03/25/2020,8604,13.0,1585094400
Maldives,03/26/2020,8907,13.0,1585180800
Maldives,03/27/2020,9214,16.0,1585267200
Maldives,03/28/2020,9522,16.0,1585353600
Maldives,03/29/2020,9833,17.0,1585440000
Maldives,03/30/2020,10145,17.0,1585526400
Maldives,03/31/2020,10458,18.0,1585612800
Maldives,04/01/2020,10771,19.0,1585699200
Maldives,04/02/2020,11085,19.0,1585785600
Maldives,04/03/2020,11400,19.0,1585872000
Maldives,04/04/2020,11715,19.0,1585958400
Maldives,04/05/2020,12031,19.0,1586044800
Maldives,04/06/2020,12350,19.0,1586131200
Maldives,04/07/2020,12670,19.0,1586217600
Maldives,04/08/2020,12990,19.0,1586304000
Maldives,04/09/2020,13310,19.0,1586390400
Maldives,04/10/2020,13630,19.0,1586476800
Maldives,04/11/2020,13951,19.0,1586563200
Maldives,04/12/2020,14272,20.0,1586649600
Maldives,04/13/2020,14592,20.0,1586736000
Maldives,04/14/2020,14912,20.0,1586822400
Maldives,04/15/2020,15232,22.0,1586908800
Maldives,04/16/2020,15552,25.0,1586995200
Maldives,04/17/2020,15872,28.0,1587081600
Maldives,04/18/2020,16192,35.0,1587168000
Maldives,04/19/2020,16512,52.0,1587254400
Maldives,04/20/2020,16832,69.0,1587340800
Maldives,04/21/2020,17152,83.0,1587427200
Maldives,04/22/2020,17472,86.0,1587513600
Maldives,04/23/2020,17791,108.0,1587600000
Mali,03/25/2020,8605,2.0,1585094400
Mali,03/26/2020,8908,4.0,1585180800
Mali,03/27/2020,9215,11.0,1585267200
Mali,03/28/2020,9523,18.0,1585353600
Mali,03/29/2020,9834,18.0,1585440000
Mali,03/30/2020,10146,25.0,1585526400
Mali,03/31/2020,10459,28.0,1585612800
Mali,04/01/2020,10772,31.0,1585699200
Mali,04/02/2020,11086,36.0,1585785600
Mali,04/03/2020,11401,39.0,1585872000
Mali,04/04/2020,11716,41.0,1585958400
Mali,04/05/2020,12032,45.0,1586044800
Mali,04/06/2020,12351,47.0,1586131200
Mali,04/07/2020,12671,56.0,1586217600
Mali,04/08/2020,12991,59.0,1586304000
Mali,04/09/2020,13311,74.0,1586390400
Mali,04/10/2020,13631,87.0,1586476800
Mali,04/11/2020,13952,87.0,1586563200
Mali,04/12/2020,14273,105.0,1586649600
Mali,04/13/2020,14593,123.0,1586736000
Mali,04/14/2020,14913,144.0,1586822400
Mali,04/15/2020,15233,148.0,1586908800
Mali,04/16/2020,15553,171.0,1586995200
Mali,04/17/2020,15873,171.0,1587081600
Mali,04/18/2020,16193,216.0,1587168000
Mali,04/19/2020,16513,224.0,1587254400
Mali,04/20/2020,16833,246.0,1587340800
Mali,04/21/2020,17153,258.0,1587427200
Mali,04/22/2020,17473,293.0,1587513600
Mali,04/23/2020,17792,309.0,1587600000
Malta,03/07/2020,3886,3.0,1583539200
Malta,03/08/2020,4131,3.0,1583625600
Malta,03/09/2020,4390,3.0,1583712000
Malta,03/10/2020,4649,5.0,1583798400
Malta,03/11/2020,4863,6.0,1583884800
Malta,03/12/2020,5083,6.0,1583971200
Malta,03/13/2020,5319,12.0,1584057600
Malta,03/14/2020,5521,18.0,1584144000
Malta,03/15/2020,5766,21.0,1584230400
Malta,03/16/2020,6023,30.0,1584316800
Malta,03/17/2020,6299,38.0,1584403200
Malta,03/18/2020,6584,38.0,1584489600
Malta,03/19/2020,6864,53.0,1584576000
Malta,03/20/2020,7164,64.0,1584662400
Malta,03/21/2020,7466,73.0,1584748800
Malta,03/22/2020,7710,90.0,1584835200
Malta,03/23/2020,8008,107.0,1584921600
Malta,03/24/2020,8305,110.0,1585008000
Malta,03/25/2020,8606,129.0,1585094400
Malta,03/26/2020,8909,134.0,1585180800
Malta,03/27/2020,9216,139.0,1585267200
Malta,03/28/2020,9524,149.0,1585353600
Malta,03/29/2020,9835,151.0,1585440000
Malta,03/30/2020,10147,156.0,1585526400
Malta,03/31/2020,10460,169.0,1585612800
Malta,04/01/2020,10773,188.0,1585699200
Malta,04/02/2020,11087,196.0,1585785600
Malta,04/03/2020,11402,202.0,1585872000
Malta,04/04/2020,11717,213.0,1585958400
Malta,04/05/2020,12033,227.0,1586044800
Malta,04/06/2020,12352,241.0,1586131200
Malta,04/07/2020,12672,293.0,1586217600
Malta,04/08/2020,12992,299.0,1586304000
Malta,04/09/2020,13312,337.0,1586390400
Malta,04/10/2020,13632,350.0,1586476800
Malta,04/11/2020,13953,370.0,1586563200
Malta,04/12/2020,14274,378.0,1586649600
Malta,04/13/2020,14594,384.0,1586736000
Malta,04/14/2020,14914,393.0,1586822400
Malta,04/15/2020,15234,399.0,1586908800
Malta,04/16/2020,15554,412.0,1586995200
Malta,04/17/2020,15874,422.0,1587081600
Malta,04/18/2020,16194,426.0,1587168000
Malta,04/19/2020,16514,427.0,1587254400
Malta,04/20/2020,16834,431.0,1587340800
Malta,04/21/2020,17154,443.0,1587427200
Malta,04/22/2020,17474,444.0,1587513600
Malta,04/23/2020,17793,445.0,1587600000
Martinique,03/07/2020,3902,2.0,1583539200
Martinique,03/08/2020,4147,2.0,1583625600
Martinique,03/09/2020,4409,2.0,1583712000
Martinique,03/10/2020,4673,2.0,1583798400
Martinique,03/11/2020,4881,3.0,1583884800
Martinique,03/12/2020,5103,3.0,1583971200
Martinique,03/13/2020,5317,3.0,1584057600
Martinique,03/14/2020,5546,9.0,1584144000
Martinique,03/15/2020,5797,9.0,1584230400
Martinique,03/16/2020,6057,15.0,1584316800
Martinique,03/17/2020,6337,16.0,1584403200
Martinique,03/18/2020,6613,19.0,1584489600
Martinique,03/19/2020,6899,23.0,1584576000
Martinique,03/20/2020,7191,32.0,1584662400
Martinique,03/21/2020,7496,32.0,1584748800
Mauritania,03/14/2020,5618,1.0,1584144000
Mauritania,03/15/2020,5874,1.0,1584230400
Mauritania,03/16/2020,6142,1.0,1584316800
Mauritania,03/17/2020,6420,1.0,1584403200
Mauritania,03/18/2020,6700,1.0,1584489600
Mauritania,03/19/2020,6972,2.0,1584576000
Mauritania,03/20/2020,7273,2.0,1584662400
Mauritania,03/21/2020,7577,2.0,1584748800
Mauritania,03/22/2020,7711,2.0,1584835200
Mauritania,03/23/2020,8009,2.0,1584921600
Mauritania,03/24/2020,8306,2.0,1585008000
Mauritania,03/25/2020,8607,2.0,1585094400
Mauritania,03/26/2020,8910,3.0,1585180800
Mauritania,03/27/2020,9217,3.0,1585267200
Mauritania,03/28/2020,9525,5.0,1585353600
Mauritania,03/29/2020,9836,5.0,1585440000
Mauritania,03/30/2020,10148,5.0,1585526400
Mauritania,03/31/2020,10461,6.0,1585612800
Mauritania,04/01/2020,10774,6.0,1585699200
Mauritania,04/02/2020,11088,6.0,1585785600
Mauritania,04/03/2020,11403,6.0,1585872000
Mauritania,04/04/2020,11718,6.0,1585958400
Mauritania,04/05/2020,12034,6.0,1586044800
Mauritania,04/06/2020,12353,6.0,1586131200
Mauritania,04/07/2020,12673,6.0,1586217600
Mauritania,04/08/2020,12993,6.0,1586304000
Mauritania,04/09/2020,13313,7.0,1586390400
Mauritania,04/10/2020,13633,7.0,1586476800
Mauritania,04/11/2020,13954,7.0,1586563200
Mauritania,04/12/2020,14275,7.0,1586649600
Mauritania,04/13/2020,14595,7.0,1586736000
Mauritania,04/14/2020,14915,7.0,1586822400
Mauritania,04/15/2020,15235,7.0,1586908800
Mauritania,04/16/2020,15555,7.0,1586995200
Mauritania,04/17/2020,15875,7.0,1587081600
Mauritania,04/18/2020,16195,7.0,1587168000
Mauritania,04/19/2020,16515,7.0,1587254400
Mauritania,04/20/2020,16835,7.0,1587340800
Mauritania,04/21/2020,17155,7.0,1587427200
Mauritania,04/22/2020,17475,7.0,1587513600
Mauritania,04/23/2020,17794,7.0,1587600000
Mauritius,03/18/2020,6671,3.0,1584489600
Mauritius,03/19/2020,6959,3.0,1584576000
Mauritius,03/20/2020,7226,12.0,1584662400
Mauritius,03/21/2020,7531,14.0,1584748800
Mauritius,03/22/2020,7712,28.0,1584835200
Mauritius,03/23/2020,8010,36.0,1584921600
Mauritius,03/24/2020,8307,42.0,1585008000
Mauritius,03/25/2020,8608,48.0,1585094400
Mauritius,03/26/2020,8911,81.0,1585180800
Mauritius,03/27/2020,9218,94.0,1585267200
Mauritius,03/28/2020,9526,102.0,1585353600
Mauritius,03/29/2020,9837,107.0,1585440000
Mauritius,03/30/2020,10149,128.0,1585526400
